#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CDH11	WNT5A	9606.ENSP00000268603	9606.ENSP00000264634	0	0	0	0	0.156	0.070	0	0.298	0.401
CDH11	LUM	9606.ENSP00000268603	9606.ENSP00000266718	0	0	0	0	0.358	0	0	0.292	0.526
CDH11	CTSK	9606.ENSP00000268603	9606.ENSP00000271651	0	0	0	0	0.177	0	0	0.305	0.403
CDH11	ITGA5	9606.ENSP00000268603	9606.ENSP00000293379	0	0	0	0	0.082	0	0	0.383	0.409
CDH11	COL4A1	9606.ENSP00000268603	9606.ENSP00000364979	0	0	0	0	0.248	0.045	0	0.256	0.419
CDH11	ITGBL1	9606.ENSP00000268603	9606.ENSP00000365351	0	0	0	0	0.288	0.062	0	0.221	0.435
CDH11	RUNX2	9606.ENSP00000268603	9606.ENSP00000360493	0	0	0	0	0.077	0	0	0.424	0.446
CDH11	ZEB1	9606.ENSP00000268603	9606.ENSP00000354487	0	0	0	0	0.094	0	0	0.415	0.448
CDH11	COL11A1	9606.ENSP00000268603	9606.ENSP00000359114	0	0	0	0	0.257	0.045	0	0.293	0.455
CDH11	CXCL12	9606.ENSP00000268603	9606.ENSP00000379140	0	0	0	0	0.197	0	0	0.360	0.464
CDH11	THY1	9606.ENSP00000268603	9606.ENSP00000284240	0	0	0	0	0.202	0	0	0.370	0.475
CDH11	COL12A1	9606.ENSP00000268603	9606.ENSP00000325146	0	0	0	0	0.273	0.045	0	0.309	0.478
CDH11	PCDH7	9606.ENSP00000268603	9606.ENSP00000441802	0	0	0	0.586	0.099	0	0	0.451	0.484
CDH11	THBS2	9606.ENSP00000268603	9606.ENSP00000355751	0	0	0	0	0.250	0.089	0	0.313	0.489
CDH11	FBN1	9606.ENSP00000268603	9606.ENSP00000325527	0	0	0	0	0.348	0.089	0	0.272	0.530
CDH11	COL6A3	9606.ENSP00000268603	9606.ENSP00000295550	0	0	0	0	0.358	0.045	0	0.305	0.537
CDH11	COL5A1	9606.ENSP00000268603	9606.ENSP00000360882	0	0	0	0	0.467	0.045	0	0.365	0.648
CDH11	FN1	9606.ENSP00000268603	9606.ENSP00000346839	0	0	0.280	0	0.172	0.048	0	0.479	0.664
CDH11	POSTN	9606.ENSP00000268603	9606.ENSP00000369071	0	0	0	0	0.420	0	0	0.460	0.673
CDH11	COL5A2	9606.ENSP00000268603	9606.ENSP00000364000	0	0	0	0	0.488	0.045	0	0.389	0.676
CDH11	COL1A2	9606.ENSP00000268603	9606.ENSP00000297268	0	0	0	0	0.511	0.045	0	0.394	0.693
CDH11	COL3A1	9606.ENSP00000268603	9606.ENSP00000304408	0	0	0	0	0.522	0.045	0	0.387	0.695
CDH11	CDH13	9606.ENSP00000268603	9606.ENSP00000268613	0	0	0	0.674	0.086	0	0.540	0.475	0.759
CDH13	TIMP3	9606.ENSP00000268613	9606.ENSP00000266085	0	0	0	0	0.107	0	0	0.480	0.516
CDH13	PCDH7	9606.ENSP00000268613	9606.ENSP00000441802	0	0	0	0.560	0.062	0	0	0.419	0.431
CDH13	HIC1	9606.ENSP00000268613	9606.ENSP00000314080	0	0	0	0	0	0	0	0.445	0.445
CDH13	DKK3	9606.ENSP00000268613	9606.ENSP00000433112	0	0	0	0	0.246	0	0	0.337	0.478
CDH13	ITGB3	9606.ENSP00000268613	9606.ENSP00000452786	0	0	0	0	0	0.062	0	0.483	0.495
CFH	MMP2	9606.ENSP00000356399	9606.ENSP00000219070	0	0	0	0	0.110	0	0	0.508	0.543
CFH	PCOLCE	9606.ENSP00000356399	9606.ENSP00000223061	0	0	0	0	0.098	0	0	0.428	0.461
CFH	PCDHGA12	9606.ENSP00000356399	9606.ENSP00000252085	0	0	0	0	0.064	0	0	0.413	0.427
CFH	SERPINF1	9606.ENSP00000356399	9606.ENSP00000254722	0	0	0	0	0.114	0	0	0.380	0.427
CFH	COL8A1	9606.ENSP00000356399	9606.ENSP00000261037	0	0	0	0	0.080	0	0	0.448	0.470
CFH	TIMP3	9606.ENSP00000356399	9606.ENSP00000266085	0	0	0	0	0.107	0	0	0.661	0.684
CFH	HMCN1	9606.ENSP00000356399	9606.ENSP00000271588	0	0	0	0	0.064	0	0	0.615	0.624
CFH	COL6A2	9606.ENSP00000356399	9606.ENSP00000300527	0	0	0	0	0.086	0	0	0.403	0.431
CFH	FBLN1	9606.ENSP00000356399	9606.ENSP00000331544	0	0	0	0	0.097	0	0	0.497	0.526
CFH	FN1	9606.ENSP00000356399	9606.ENSP00000346839	0	0	0	0	0.099	0	0	0.561	0.587
CFH	STX2	9606.ENSP00000356399	9606.ENSP00000376178	0	0	0	0	0	0	0	0.740	0.740
CFH	HTRA1	9606.ENSP00000356399	9606.ENSP00000357980	0	0	0	0	0.097	0	0	0.768	0.781
CHPF	DCN	9606.ENSP00000243776	9606.ENSP00000052754	0	0	0	0	0.044	0	0.400	0.316	0.573
CHPF	VCAN	9606.ENSP00000243776	9606.ENSP00000265077	0	0	0	0	0	0	0.400	0.193	0.495
CHPF	CHSY3	9606.ENSP00000243776	9606.ENSP00000302629	0	0	0.115	0.618	0.067	0.260	0.900	0.302	0.949
CHRNA1	COL1A1	9606.ENSP00000261007	9606.ENSP00000225964	0	0	0	0	0.152	0.051	0	0.329	0.413
CHSY3	DCN	9606.ENSP00000302629	9606.ENSP00000052754	0	0	0	0	0.063	0	0.400	0.081	0.438
CHSY3	VCAN	9606.ENSP00000302629	9606.ENSP00000265077	0	0	0	0	0.056	0	0.400	0.094	0.442
CILP	DCN	9606.ENSP00000261883	9606.ENSP00000052754	0	0	0	0	0.180	0	0	0.430	0.513
CILP	MMP2	9606.ENSP00000261883	9606.ENSP00000219070	0	0	0	0	0.117	0.099	0	0.452	0.526
CILP	COMP	9606.ENSP00000261883	9606.ENSP00000222271	0	0	0	0	0.304	0	0	0.523	0.654
CILP	COL1A1	9606.ENSP00000261883	9606.ENSP00000225964	0	0	0	0	0.180	0	0	0.370	0.461
CILP	FBLN1	9606.ENSP00000261883	9606.ENSP00000331544	0	0	0	0	0.200	0	0	0.294	0.412
CILP	OMD	9606.ENSP00000261883	9606.ENSP00000364700	0	0	0	0	0.259	0	0	0.241	0.413
CILP	COL10A1	9606.ENSP00000261883	9606.ENSP00000327368	0	0	0	0	0.224	0	0	0.290	0.425
CILP	POSTN	9606.ENSP00000261883	9606.ENSP00000369071	0	0	0	0	0.176	0	0	0.332	0.426
CILP	SFRP4	9606.ENSP00000261883	9606.ENSP00000410715	0	0	0	0	0.336	0	0	0.224	0.463
CILP	MATN3	9606.ENSP00000261883	9606.ENSP00000383894	0	0	0	0	0.093	0	0	0.435	0.466
CILP	FN1	9606.ENSP00000261883	9606.ENSP00000346839	0	0	0	0	0.044	0.070	0	0.487	0.504
CILP	DPT	9606.ENSP00000261883	9606.ENSP00000356791	0	0	0	0	0.347	0	0	0.287	0.515
CILP	ITGBL1	9606.ENSP00000261883	9606.ENSP00000365351	0	0	0	0	0.153	0.185	0	0.356	0.517
CILP	MFAP5	9606.ENSP00000261883	9606.ENSP00000352455	0	0	0	0	0.350	0	0	0.309	0.531
CILP	LUM	9606.ENSP00000261883	9606.ENSP00000266718	0	0	0	0	0.121	0	0	0.566	0.602
CILP	THBS2	9606.ENSP00000261883	9606.ENSP00000355751	0	0	0	0	0.100	0	0	0.646	0.667
CILP	COL11A1	9606.ENSP00000261883	9606.ENSP00000359114	0	0	0	0	0.125	0	0	0.755	0.776
CILP2	COMP	9606.ENSP00000291495	9606.ENSP00000222271	0	0	0	0	0.233	0	0	0.404	0.524
CILP2	MATN3	9606.ENSP00000291495	9606.ENSP00000383894	0	0	0	0	0.097	0	0	0.445	0.477
CILP2	TM6SF2	9606.ENSP00000291495	9606.ENSP00000374014	0	0	0	0	0.047	0	0	0.581	0.583
CLEC11A	CXCL12	9606.ENSP00000250340	9606.ENSP00000379140	0	0	0	0	0.061	0	0	0.392	0.404
CLEC11A	ITGA11	9606.ENSP00000250340	9606.ENSP00000327290	0	0	0	0	0.064	0	0	0.526	0.538
CLEC11A	PDGFRB	9606.ENSP00000250340	9606.ENSP00000261799	0	0	0	0	0.072	0.045	0	0.592	0.606
CLEC11A	PDGFRA	9606.ENSP00000250340	9606.ENSP00000257290	0	0	0	0	0.068	0.045	0	0.624	0.636
CMTM3	DACT1	9606.ENSP00000400482	9606.ENSP00000337439	0	0	0	0	0.047	0	0	0.398	0.401
CNIH3	COL8A1	9606.ENSP00000272133	9606.ENSP00000261037	0	0	0	0	0.044	0	0	0.409	0.411
CNIH3	CRTAP	9606.ENSP00000272133	9606.ENSP00000323696	0	0	0	0	0	0	0	0.406	0.406
CNIH3	NETO1	9606.ENSP00000272133	9606.ENSP00000313088	0	0	0	0	0.097	0	0	0.392	0.428
CNIH3	COL5A2	9606.ENSP00000272133	9606.ENSP00000364000	0	0	0	0	0.056	0	0	0.481	0.489
CNIH3	COL7A1	9606.ENSP00000272133	9606.ENSP00000332371	0	0	0	0	0.042	0	0.500	0	0.500
CNIH3	COL24A1	9606.ENSP00000272133	9606.ENSP00000359603	0	0	0	0	0.049	0	0	0.503	0.507
CNIH3	SYNDIG1	9606.ENSP00000272133	9606.ENSP00000366058	0	0	0	0	0.060	0	0	0.581	0.589
CNIH3	SHISA6	9606.ENSP00000272133	9606.ENSP00000390084	0	0	0	0	0.042	0	0.540	0.245	0.638
CNN1	COL1A1	9606.ENSP00000252456	9606.ENSP00000225964	0	0	0	0	0.140	0	0	0.437	0.495
CNN1	TGFB1I1	9606.ENSP00000252456	9606.ENSP00000378332	0	0	0	0	0.206	0.053	0	0.283	0.414
CNN1	FBN1	9606.ENSP00000252456	9606.ENSP00000325527	0	0	0	0	0.090	0.127	0	0.340	0.430
CNN1	ELN	9606.ENSP00000252456	9606.ENSP00000351807	0	0	0	0	0.099	0	0	0.403	0.439
CNN1	FLNC	9606.ENSP00000252456	9606.ENSP00000327145	0	0	0	0	0.223	0	0	0.327	0.455
CNN1	PLN	9606.ENSP00000252456	9606.ENSP00000350132	0	0	0	0	0.398	0	0	0.176	0.482
CNN1	PDGFRB	9606.ENSP00000252456	9606.ENSP00000261799	0	0	0	0	0.144	0	0	0.437	0.498
CNN1	TPM2	9606.ENSP00000252456	9606.ENSP00000496494	0	0	0	0	0.326	0	0	0.479	0.634
CNN1	MRGPRF	9606.ENSP00000252456	9606.ENSP00000403660	0	0	0	0	0.638	0	0	0	0.638
CNN1	EHD2	9606.ENSP00000252456	9606.ENSP00000263277	0	0	0	0	0.093	0	0	0.639	0.658
CNN1	MYL9	9606.ENSP00000252456	9606.ENSP00000279022	0	0	0	0	0.514	0.133	0	0.501	0.771
CNN1	TAGLN	9606.ENSP00000252456	9606.ENSP00000376678	0	0	0.100	0.868	0.711	0.093	0	0.183	0.781
CNN1	TPM1	9606.ENSP00000252456	9606.ENSP00000351022	0	0	0	0	0.331	0.510	0	0.418	0.792
CNN1	LMOD1	9606.ENSP00000252456	9606.ENSP00000356257	0	0	0	0	0.547	0	0	0.602	0.812
CNN2	MYH9	9606.ENSP00000456436	9606.ENSP00000216181	0	0	0	0	0.299	0	0	0.360	0.533
CNN2	MYL9	9606.ENSP00000456436	9606.ENSP00000279022	0	0	0	0	0.175	0.133	0	0.355	0.498
CNN2	FLNC	9606.ENSP00000456436	9606.ENSP00000327145	0	0	0	0	0.101	0	0	0.421	0.457
CNN2	TPM1	9606.ENSP00000456436	9606.ENSP00000351022	0	0	0	0	0.162	0.457	0	0.362	0.684
CNN2	MRGPRF	9606.ENSP00000456436	9606.ENSP00000403660	0	0	0	0	0.408	0	0	0	0.408
CNN2	TPM2	9606.ENSP00000456436	9606.ENSP00000496494	0	0	0	0	0.158	0	0	0.375	0.452
CNRIP1	SGIP1	9606.ENSP00000263655	9606.ENSP00000360076	0	0	0	0	0.134	0	0	0.372	0.433
CNTN1	CNTNAP1	9606.ENSP00000447006	9606.ENSP00000264638	0	0	0	0	0.114	0.141	0.900	0.997	0.999
CNTN1	FN1	9606.ENSP00000447006	9606.ENSP00000346839	0	0	0	0	0	0	0	0.537	0.537
CNTN1	PTPRD	9606.ENSP00000447006	9606.ENSP00000370593	0	0	0	0.583	0.138	0.139	0	0.314	0.446
CNTNAP1	NEGR1	9606.ENSP00000264638	9606.ENSP00000350364	0	0	0	0	0.062	0.069	0	0.414	0.443
CNTNAP1	NLGN2	9606.ENSP00000264638	9606.ENSP00000305288	0	0	0	0	0.183	0.059	0	0.370	0.473
COL10A1	DCN	9606.ENSP00000327368	9606.ENSP00000052754	0	0	0	0	0.141	0.091	0	0.349	0.447
COL10A1	MMP11	9606.ENSP00000327368	9606.ENSP00000215743	0	0	0	0	0.524	0.050	0	0.617	0.812
COL10A1	COMP	9606.ENSP00000327368	9606.ENSP00000222271	0	0	0	0	0.479	0.099	0	0.546	0.768
COL10A1	COL1A1	9606.ENSP00000327368	9606.ENSP00000225964	0	0	0.152	0.744	0.208	0	0.400	0.521	0.781
COL10A1	SPARC	9606.ENSP00000327368	9606.ENSP00000231061	0	0	0	0	0.153	0.070	0	0.346	0.440
COL10A1	P3H1	9606.ENSP00000327368	9606.ENSP00000236040	0	0	0	0	0.059	0.142	0.500	0.422	0.735
COL10A1	TGFB3	9606.ENSP00000327368	9606.ENSP00000238682	0	0	0	0	0.138	0.067	0	0.521	0.581
COL10A1	INHBA	9606.ENSP00000327368	9606.ENSP00000242208	0	0	0	0	0.163	0.067	0	0.364	0.460
COL10A1	TWIST1	9606.ENSP00000327368	9606.ENSP00000242261	0	0	0	0	0.068	0	0	0.460	0.475
COL10A1	SULF1	9606.ENSP00000327368	9606.ENSP00000260128	0	0	0	0	0.312	0	0	0.332	0.521
COL10A1	MMP13	9606.ENSP00000327368	9606.ENSP00000260302	0	0	0	0	0.362	0.050	0	0.903	0.936
COL10A1	COL8A1	9606.ENSP00000327368	9606.ENSP00000261037	0	0	0.086	0.908	0.183	0	0.540	0.439	0.781
COL10A1	EPYC	9606.ENSP00000327368	9606.ENSP00000261172	0	0	0	0	0.260	0.091	0	0.380	0.546
COL10A1	NOX4	9606.ENSP00000327368	9606.ENSP00000263317	0	0	0	0	0.264	0	0	0.444	0.573
COL10A1	PRKG2	9606.ENSP00000327368	9606.ENSP00000264399	0	0	0	0	0	0	0	0.523	0.523
COL10A1	COL5A3	9606.ENSP00000327368	9606.ENSP00000264828	0	0	0.131	0.736	0.063	0	0.400	0.112	0.508
COL10A1	TIMP3	9606.ENSP00000327368	9606.ENSP00000266085	0	0	0	0	0.072	0	0	0.395	0.414
COL10A1	CTSK	9606.ENSP00000327368	9606.ENSP00000271651	0	0	0	0	0.244	0	0	0.351	0.488
COL10A1	COL6A3	9606.ENSP00000327368	9606.ENSP00000295550	0	0	0	0.674	0.157	0	0.400	0.156	0.536
COL10A1	FNDC1	9606.ENSP00000327368	9606.ENSP00000297267	0	0	0	0	0.375	0	0	0.436	0.632
COL10A1	COL1A2	9606.ENSP00000327368	9606.ENSP00000297268	0	0	0.173	0.718	0.136	0	0.400	0.496	0.755
COL10A1	COL6A2	9606.ENSP00000327368	9606.ENSP00000300527	0	0	0.173	0.693	0.082	0.073	0.400	0.301	0.651
COL10A1	COL3A1	9606.ENSP00000327368	9606.ENSP00000304408	0	0	0.155	0.750	0.245	0	0.400	0.453	0.762
COL10A1	CRTAP	9606.ENSP00000327368	9606.ENSP00000323696	0	0	0	0	0	0.163	0.500	0.162	0.618
COL10A1	COL12A1	9606.ENSP00000327368	9606.ENSP00000325146	0	0	0	0.652	0.162	0.164	0.400	0.182	0.610
COL10A1	ITGA11	9606.ENSP00000327368	9606.ENSP00000327290	0	0	0	0	0.261	0	0	0.262	0.431
COL10A1	GREM1	9606.ENSP00000327368	9606.ENSP00000498748	0	0	0	0	0.122	0	0	0.349	0.403
COL10A1	ITGBL1	9606.ENSP00000327368	9606.ENSP00000365351	0	0	0	0	0.248	0.051	0	0.242	0.412
COL10A1	OMD	9606.ENSP00000327368	9606.ENSP00000364700	0	0	0	0	0.186	0.091	0	0.295	0.434
COL10A1	ITGB3	9606.ENSP00000327368	9606.ENSP00000452786	0	0	0	0	0.042	0.051	0	0.432	0.439
COL10A1	LRRC15	9606.ENSP00000327368	9606.ENSP00000413707	0	0	0	0	0.261	0.091	0	0.232	0.439
COL10A1	HOPX	9606.ENSP00000327368	9606.ENSP00000450527	0	0	0	0	0.127	0	0	0.402	0.456
COL10A1	SFRP4	9606.ENSP00000327368	9606.ENSP00000410715	0	0	0	0	0.336	0	0	0.226	0.464
COL10A1	TWIST2	9606.ENSP00000327368	9606.ENSP00000482581	0	0	0	0	0	0	0	0.490	0.489
COL10A1	COL7A1	9606.ENSP00000327368	9606.ENSP00000332371	0	0	0	0.743	0.055	0	0.400	0.187	0.498
COL10A1	COL16A1	9606.ENSP00000327368	9606.ENSP00000362776	0	0	0.111	0.720	0.090	0	0.400	0.114	0.512
COL10A1	P3H3	9606.ENSP00000327368	9606.ENSP00000478600	0	0	0	0	0.061	0	0.500	0.047	0.513
COL10A1	COL24A1	9606.ENSP00000327368	9606.ENSP00000359603	0	0	0.121	0.726	0.082	0	0.400	0.133	0.524
COL10A1	NKX3-2	9606.ENSP00000327368	9606.ENSP00000371875	0	0	0	0	0.131	0.041	0	0.479	0.527
COL10A1	COL8A2	9606.ENSP00000327368	9606.ENSP00000380901	0	0	0.085	0.909	0.216	0	0.400	0.083	0.552
COL10A1	CTHRC1	9606.ENSP00000327368	9606.ENSP00000330523	0	0	0	0	0.199	0	0	0.474	0.560
COL10A1	COL6A1	9606.ENSP00000327368	9606.ENSP00000355180	0	0	0.173	0.684	0.094	0	0.400	0.152	0.568
COL10A1	THBS2	9606.ENSP00000327368	9606.ENSP00000355751	0	0	0	0	0.264	0.099	0	0.400	0.568
COL10A1	COL18A1	9606.ENSP00000327368	9606.ENSP00000352798	0	0	0.116	0.723	0.049	0	0.400	0.244	0.568
COL10A1	POSTN	9606.ENSP00000327368	9606.ENSP00000369071	0	0	0	0	0.311	0.071	0	0.393	0.577
COL10A1	COL5A1	9606.ENSP00000327368	9606.ENSP00000360882	0	0	0.087	0.765	0.127	0	0.400	0.221	0.577
COL10A1	PTH1R	9606.ENSP00000327368	9606.ENSP00000402723	0	0	0	0	0	0.113	0	0.547	0.581
COL10A1	MATN3	9606.ENSP00000327368	9606.ENSP00000383894	0	0	0	0	0.169	0.099	0	0.511	0.602
COL10A1	FN1	9606.ENSP00000327368	9606.ENSP00000346839	0	0	0	0	0.072	0.050	0	0.584	0.602
COL10A1	COL15A1	9606.ENSP00000327368	9606.ENSP00000364140	0	0	0.116	0.683	0.088	0	0.400	0.341	0.638
COL10A1	COL4A1	9606.ENSP00000327368	9606.ENSP00000364979	0	0	0.125	0.718	0.080	0	0.540	0.153	0.644
COL10A1	P4HA3	9606.ENSP00000327368	9606.ENSP00000401749	0	0	0	0	0.131	0	0.400	0.482	0.706
COL10A1	COL5A2	9606.ENSP00000327368	9606.ENSP00000364000	0	0	0.156	0.719	0.213	0	0.400	0.454	0.753
COL10A1	RUNX2	9606.ENSP00000327368	9606.ENSP00000360493	0	0	0	0	0.103	0	0	0.866	0.875
COL10A1	COL11A1	9606.ENSP00000327368	9606.ENSP00000359114	0	0	0.091	0.765	0.623	0	0.400	0.472	0.877
COL11A1	DCN	9606.ENSP00000359114	9606.ENSP00000052754	0	0	0	0	0.138	0.091	0	0.324	0.424
COL11A1	FAP	9606.ENSP00000359114	9606.ENSP00000188790	0	0	0	0	0.208	0	0	0.425	0.525
COL11A1	MMP11	9606.ENSP00000359114	9606.ENSP00000215743	0	0	0	0	0.323	0.050	0	0.616	0.732
COL11A1	MXRA5	9606.ENSP00000359114	9606.ENSP00000217939	0	0	0	0	0.210	0.091	0	0.294	0.448
COL11A1	COMP	9606.ENSP00000359114	9606.ENSP00000222271	0	0	0	0	0.323	0.099	0	0.400	0.603
COL11A1	LAMB1	9606.ENSP00000359114	9606.ENSP00000222399	0	0	0	0	0.097	0.070	0	0.367	0.422
COL11A1	PCOLCE	9606.ENSP00000359114	9606.ENSP00000223061	0	0	0	0	0.101	0.129	0.400	0.560	0.765
COL11A1	COL1A1	9606.ENSP00000359114	9606.ENSP00000225964	0	0	0.095	0.847	0.244	0	0.720	0.841	0.965
COL11A1	LAMA4	9606.ENSP00000359114	9606.ENSP00000230538	0	0	0	0	0.095	0.068	0	0.422	0.470
COL11A1	LOX	9606.ENSP00000359114	9606.ENSP00000231004	0	0	0	0	0.132	0.091	0	0.358	0.450
COL11A1	SPARC	9606.ENSP00000359114	9606.ENSP00000231061	0	0	0	0	0.220	0.313	0	0.284	0.583
COL11A1	P3H1	9606.ENSP00000359114	9606.ENSP00000236040	0	0	0	0	0.083	0	0.500	0.188	0.595
COL11A1	INHBA	9606.ENSP00000359114	9606.ENSP00000242208	0	0	0	0	0.149	0.067	0	0.396	0.478
COL11A1	SULF1	9606.ENSP00000359114	9606.ENSP00000260128	0	0	0	0	0.303	0	0	0.370	0.542
COL11A1	MMP13	9606.ENSP00000359114	9606.ENSP00000260302	0	0	0	0	0.315	0.050	0	0.448	0.609
COL11A1	COL8A1	9606.ENSP00000359114	9606.ENSP00000261037	0	0	0.089	0.733	0.197	0	0.400	0.232	0.618
COL11A1	EPYC	9606.ENSP00000359114	9606.ENSP00000261172	0	0	0	0	0.393	0.091	0	0.377	0.626
COL11A1	LTBP2	9606.ENSP00000359114	9606.ENSP00000261978	0	0	0	0	0.089	0.099	0	0.332	0.404
COL11A1	NOX4	9606.ENSP00000359114	9606.ENSP00000263317	0	0	0	0	0.268	0	0	0.410	0.550
COL11A1	COL5A3	9606.ENSP00000359114	9606.ENSP00000264828	0	0	0.064	0.951	0.084	0	0.900	0.080	0.910
COL11A1	VCAN	9606.ENSP00000359114	9606.ENSP00000265077	0	0	0	0	0.153	0.091	0	0.401	0.498
COL11A1	TIMP3	9606.ENSP00000359114	9606.ENSP00000266085	0	0	0	0	0.086	0	0	0.376	0.405
COL11A1	LUM	9606.ENSP00000359114	9606.ENSP00000266718	0	0	0	0	0.220	0.094	0.900	0.369	0.949
COL11A1	SFRP2	9606.ENSP00000359114	9606.ENSP00000274063	0	0	0	0	0.219	0	0	0.331	0.456
COL11A1	COL6A3	9606.ENSP00000359114	9606.ENSP00000295550	0	0	0	0.564	0.182	0	0.400	0.675	0.826
COL11A1	EDIL3	9606.ENSP00000359114	9606.ENSP00000296591	0	0	0	0	0.150	0.045	0	0.456	0.520
COL11A1	FNDC1	9606.ENSP00000359114	9606.ENSP00000297267	0	0	0	0	0.259	0	0	0.247	0.418
COL11A1	COL1A2	9606.ENSP00000359114	9606.ENSP00000297268	0	0	0.093	0.841	0.295	0.069	0.900	0.899	0.992
COL11A1	COL6A2	9606.ENSP00000359114	9606.ENSP00000300527	0	0	0.109	0.609	0.172	0.126	0.400	0.531	0.785
COL11A1	COL3A1	9606.ENSP00000359114	9606.ENSP00000304408	0	0	0.092	0.840	0.353	0	0.720	0.817	0.965
COL11A1	CRTAP	9606.ENSP00000359114	9606.ENSP00000323696	0	0	0	0	0.050	0	0.500	0.167	0.570
COL11A1	COL12A1	9606.ENSP00000359114	9606.ENSP00000325146	0	0	0	0.559	0.262	0.087	0.400	0.299	0.678
COL11A1	FBN1	9606.ENSP00000359114	9606.ENSP00000325527	0	0	0	0	0.218	0.099	0	0.480	0.602
COL11A1	ITGA11	9606.ENSP00000359114	9606.ENSP00000327290	0	0	0	0	0.182	0	0	0.462	0.541
COL11A1	CTHRC1	9606.ENSP00000359114	9606.ENSP00000330523	0	0	0	0	0.187	0	0	0.380	0.474
COL11A1	FBLN1	9606.ENSP00000359114	9606.ENSP00000331544	0	0	0	0	0.098	0.099	0	0.328	0.407
COL11A1	COL7A1	9606.ENSP00000359114	9606.ENSP00000332371	0	0	0	0.676	0.060	0.071	0.400	0.203	0.526
COL11A1	FN1	9606.ENSP00000359114	9606.ENSP00000346839	0	0	0	0	0.143	0.050	0	0.448	0.511
COL11A1	TLL2	9606.ENSP00000359114	9606.ENSP00000350630	0	0	0	0	0.077	0.049	0.400	0.093	0.458
COL11A1	MFAP5	9606.ENSP00000359114	9606.ENSP00000352455	0	0	0	0	0.190	0	0	0.431	0.519
COL11A1	COL18A1	9606.ENSP00000359114	9606.ENSP00000352798	0	0	0	0.593	0.053	0	0.400	0.424	0.644
COL11A1	COL6A1	9606.ENSP00000359114	9606.ENSP00000355180	0	0	0.105	0.600	0.183	0	0.400	0.516	0.759
COL11A1	THBS2	9606.ENSP00000359114	9606.ENSP00000355751	0	0	0	0	0.269	0.099	0	0.858	0.898
COL11A1	DDR2	9606.ENSP00000359114	9606.ENSP00000356899	0	0	0	0	0.104	0	0	0.753	0.770
COL11A1	HOPX	9606.ENSP00000359114	9606.ENSP00000450527	0	0	0	0	0.077	0	0	0.396	0.419
COL11A1	SFRP4	9606.ENSP00000359114	9606.ENSP00000410715	0	0	0	0	0.258	0	0	0.259	0.426
COL11A1	GREM1	9606.ENSP00000359114	9606.ENSP00000498748	0	0	0	0	0.118	0	0	0.467	0.509
COL11A1	LRRC15	9606.ENSP00000359114	9606.ENSP00000413707	0	0	0	0	0.258	0.091	0	0.353	0.525
COL11A1	CXCL12	9606.ENSP00000359114	9606.ENSP00000379140	0	0	0	0	0.094	0	0	0.515	0.542
COL11A1	P3H3	9606.ENSP00000359114	9606.ENSP00000478600	0	0	0	0	0.116	0	0.500	0.068	0.552
COL11A1	ITGB3	9606.ENSP00000359114	9606.ENSP00000452786	0	0	0	0	0	0.051	0	0.557	0.562
COL11A1	COL24A1	9606.ENSP00000359114	9606.ENSP00000359603	0	0	0.086	0.753	0.067	0	0.400	0.259	0.571
COL11A1	P4HA3	9606.ENSP00000359114	9606.ENSP00000401749	0	0	0	0	0.098	0	0.400	0.283	0.578
COL11A1	COL8A2	9606.ENSP00000359114	9606.ENSP00000380901	0	0	0.102	0.730	0.181	0	0.400	0.170	0.584
COL11A1	COL15A1	9606.ENSP00000359114	9606.ENSP00000364140	0	0	0.113	0.590	0.097	0	0.400	0.253	0.593
COL11A1	POSTN	9606.ENSP00000359114	9606.ENSP00000369071	0	0	0	0	0.329	0.076	0	0.479	0.648
COL11A1	MATN3	9606.ENSP00000359114	9606.ENSP00000383894	0	0	0	0	0.200	0.099	0	0.564	0.658
COL11A1	COL4A1	9606.ENSP00000359114	9606.ENSP00000364979	0	0	0.127	0.673	0.127	0.071	0.400	0.487	0.742
COL11A1	COL16A1	9606.ENSP00000359114	9606.ENSP00000362776	0	0	0.111	0.697	0.152	0.254	0.540	0.492	0.844
COL11A1	COL5A1	9606.ENSP00000359114	9606.ENSP00000360882	0	0	0.053	0.975	0.217	0	0.720	0.479	0.877
COL11A1	COL5A2	9606.ENSP00000359114	9606.ENSP00000364000	0	0	0.079	0.840	0.405	0.099	0.720	0.855	0.976
COL12A1	DCN	9606.ENSP00000325146	9606.ENSP00000052754	0	0	0	0	0.290	0.091	0	0.404	0.582
COL12A1	NID2	9606.ENSP00000325146	9606.ENSP00000216286	0	0	0	0	0.197	0.096	0	0.326	0.468
COL12A1	MXRA5	9606.ENSP00000325146	9606.ENSP00000217939	0	0	0	0	0.267	0.091	0	0.250	0.456
COL12A1	MMP2	9606.ENSP00000325146	9606.ENSP00000219070	0	0	0	0	0.240	0.399	0	0.523	0.763
COL12A1	COMP	9606.ENSP00000325146	9606.ENSP00000222271	0	0	0	0	0.134	0.099	0	0.450	0.533
COL12A1	LAMB1	9606.ENSP00000325146	9606.ENSP00000222399	0	0	0	0	0.230	0.070	0	0.633	0.715
COL12A1	FKBP14	9606.ENSP00000325146	9606.ENSP00000222803	0	0	0	0	0.066	0.067	0	0.405	0.437
